'Weird Al' Yankovic
2008
2009
2012
2013
50 Cent
Keiko Tsushima
Keir Dullea
Keir Gilchrist
Keir O'Donnell
Keira Knightley
Keisha Castle-Hughes
Keith Allison
Keith Carradine
Keith Cavill
Keith Coogan
Keith David
Keith Gordon
Keith Jordan
Keith Richards
Keith Szarabajka
Keke Palmer
Kelan Pannell
Kelci Stephenson
Kelley
Kelli Garner
Kelli Maroney
Kellie Martin
Kelly Adams
Kelly Byrne
Kelly Carlson
Kelly Gould
Kelly Hu
Kelly Jo Minter
Kelly LeBrock
Kelly Lee
Kelly Lin
Kelly Lynch
Kelly Macdonald
Kelly Manison
Kelly McGillis
Kelly Overton
Kelly Piper
Kelly Preston
Kelly Reilly
Kelly Reno
Kelly Rowan
Kelly Rutherford
Kelsey Ford
Kelsey Grammer
Kelsey Keel
Ken Adelman
Ken Arnold
Ken Barnett
Ken Berry
Ken Bevel
Ken Carpenter
Ken Cheeseman
Ken Clark
Ken Curtis
Ken Davitian
Ken Foree
Ken Howard
Ken Jenkins
Ken Kirzinger
Ken Leung
Ken Magee
Ken Marshall
Ken Ogata
Ken Olandt
Ken Sansom
Ken Stott
Ken Takakura
Ken Takemoto
Ken Tanaka
Ken Watanabe
Ken'ichi Endô
Ken'ichi Hagiwara
Ken'ichi Matsuyama
Kenan Thompson
Kenji Mizuhashi
Kenji Sahara
Kenjirô Ishiyama
Kenneth Austin
Kenneth Branagh
Kenneth Craig
Kenneth Cranham
Kenneth Graymez
Kenneth Mars
Kenneth McMillan
Kenneth Nkosi
Kenneth Tobey
Kenneth Tsang
Kenneth Welsh
Kenny Baker
Kenny Chin
Kenny Moore
Kenny Morrison
Kenny Wormald
Kent Jude Bernard
Kent Smith
Kentucker Audley
Keri Russell
Kerr Smith
Kerri Green
Kerry Armstrong
Kerry Condon
Kerry Fox
Kerry Noonan
Kerry Washington
Kerwin Mathews
Kesheng Lei
Keshia Knight Pulliam
Kestie Morassi
Kevin Anderson
Kevin Bacon
Kevin Bernhardt
Kevin Bishop
Kevin Chevalia
Kevin Clash
Kevin Connell
Kevin Connolly
Kevin Conroy
Kevin Conway
Kevin Corrigan
Kevin Costner
Kevin Dillon
Kevin Downes
Kevin Dunn
Kevin Durand
Kevin Hart
Kevin Heffernan
Kevin Hicks
Kevin Hooks
Kevin J. O'Connor
Kevin Jamal Woods
Kevin James
Kevin Kline
Kevin Kolack
Kevin M. Horton
Kevin McCarthy
Kevin McDonald
Kevin McKidd
Kevin McNally
Kevin Murphy
Kevin Nealon
Kevin O'Morrison
Kevin P. McCarthy
Kevin Patrick Walls
Kevin Peter Hall
Kevin Pollak
Kevin Richardson
Kevin Rivera
Kevin Smith
Kevin Sorbo
Kevin Spacey
Kevin Tighe
Kevin Tyell
Kevin Van Hentenryck
Kevin West
Kevin Yon
Kevin Zegers
Kevork Malikyan
Kevyn Major Howard
Keye Luke
Khalid Abdalla
Khalifa Natour
Khulan Chuluun
Ki Hong Lee
Ki-Hong Woo
Ki-duk Kim
Kiana Cason
Kiefer Sutherland
Kiele Sanchez
Kieran Culkin
Kiersten Warren
Kierston Wareing
Kieu Chinh
Kim Basinger
Kim Bodnia
Kim Cattrall
Kim Coates
Kim Darby
Kim De Angelo
Kim Deal
Kim Dickens
Kim Greist
Kim Hunter
Kim Marriner
Kim Miyori
Kim Myers
Kim Novak
Kim Richards
Kim Stanley
Kim Staunton
Kim Uylenbroek
Kimberly Beck
Kimberly Deauna Adams
Kimberly Elise
Kimberly Peirce
Kimberly Ross
Kimberly Stringer
Kimberly Williams-Paisley
Kimika Yoshino
Kimiko Ikegami
King Donovan
Kinuyo Tanaka
Kip Pardue
Kiran Shah
Kirby Heyborne
Kirk Baltz
Kirk Cameron
Kirk Douglas
Kirk Hammett
Kirsten Andreasen
Kirsten Baker
Kirsten Dunst
Kirsten Prout
Kirsten Rolffes
Kirsten Sheridan
Kirstie Alley
Kirsty Child
Kisha Brackel
Kitao Sakurai
Kitty Carlisle
Kitty Winn
Kiyoshi Kobayashi
Kjell Bergqvist
Kjersti Holmen
Klaus Kinski
Klaus Löwitsch
Klaus Maria Brandauer
Klaus Wennemann
Klaus-Michael Grüber
Knut Berger
Ko Muang
Ko Shibasaki
Koby Rouviere
Kochi
Kodi Smit-McPhee
Kong Chu
Kongar-ol Ondar
Konstantin Khabenskiy
Konstantin Lavronenko
Kosti Klemelä
Kostja Ullmann
Kotono Mitsuishi
Kris Alexander
Kris Eivers
Kris Holden-Ried
Kris Kristofferson
Kris Lemche
Kristanna Loken
Kristen Bell
Kristen Cloke
Kristen Connolly
Kristen Johnston
Kristen Miller
Kristen Stewart
Kristen Wiig
Kristen Wilson
Kristian Almgren
Kristin Booth
Kristin Chenoweth
Kristin Davis
Kristin Griffith
Kristin Kreuk
Kristin Rudrüd
Kristin Scott Thomas
Kristina Adolphson
Kristina Kennedy
Kristina Wayborn
Kristine DeBell
Kristine Sutherland
Kristy McNichol
Kristy Swanson
Kristy Thomas
Kristýna Kohoutová
Krystal Rodriguez
Krysten Ritter
Krystia Mova
Krystof Hádek
Krystyna Janda
Krzysztof Globisz
Ku Jin
Kuei-Mei Yang
Kumi Mizuno
Kumiko Ohba
Kuniko Miyake
Kurt Cobain
Kurt Fuchel
Kurt Fuller
Kurt Gerron
Kurt Kuenne
Kurt Loder
Kurt Russell
Kurtwood Smith
Kurôemon Onoe
Kwok-Hung Lam
Kyla Pratt
Kyle Chandler
Kyle Gallner
Kyle Gass
Kyle MacLachlan
Kyle T. Heffner
Kylie Minogue
Kylie Travis
Kym Perfetto
Kyoko Fukada
Kyra Sedgwick
Kyung-gu Sol
Kyôko Kagawa
Kyôko Kishida
Kyôko Koizumi
Kyôsuke Yabe
Kåre Hedebrant
Kôichi Yamadera
Kôji Imada
Kôji Mitsui
Kôji Tsuruta
Kôji Yakusho
Kôki Okada
L.Q. Jones
LL Cool J
LaMonta Caldwell
Labina Mitevska
Lacey Chabert
Lady Rowlands
Laila Boonyasak
Laila Robins
Laine Megaw
Laird Cregar
Lake Bell
Lalchand Banerjee
Laleh Pourkarim
Lama Chonjor
Lambert Wilson
Lamberto Maggiorani
Lana Turner
Lana Wood
Lance Guest
Lance Henriksen
Lance Kerwin
Lane Carroll
Lane Hughes
Lane Smith
Lanny Flaherty
Lanny Ross
Lao Ai
Lar Park-Lincoln
Lara Belmont
Lara Flynn Boyle
Lara Jill Miller
Lara Phillips
Lara Robinson
Lara Tosh
Laraine Day
Larenz Tate
Lari White
Larisa Kadochnikova
Larisa Oleynik
Larissa Schmitz
Larry A. Thompson
Larry B. Scott
Larry Bagby
Larry Berry
Larry Block
Larry D. Mann
Larry David
Larry Drake
Larry Fessenden
Larry Flynt
Larry Gates
Larry Hudson
Larry Joshua
Larry McHale
Larry Miller
Larry Mullen Jr.
Larry Pine
Larry Poindexter
Larry Roberts
Larry the Cable Guy
Lars Eidinger
Lars Ekborg
Lars Hjelm
Lars Nordh
Lars Passgård
Lars Rudolph
Lars Ulrich
Lasse Fogelstrøm
Lasse Valdal
Laura Cepeda
Laura Dean
Laura Dern
Laura Drasbæk
Laura Freeman
Laura Harring
Laura Harrington
Laura Harris
Laura Johnson
Laura Linney
Laura Lovelace
Laura Monaghan
Laura Morante
Laura Prepon
Laura Ramsey
Laura San Giacomo
Laura Silverman
Laura Vasiliu
Laura del Sol
Laurel Holloman
Lauren Ambrose
Lauren Bacall
Lauren Bittner
Lauren Carlos
Lauren Cohan
Lauren Drain
Lauren German
Lauren Graham
Lauren Holly
Lauren Hutton
Lauren Julien-Box
Lauren Lee Smith
Lauren London
Laurence Badie
Laurence Belcher
Laurence Breuls
Laurence Cordier
Laurence Fishburne
Laurence Fox
Laurence Harvey
Laurence Naismith
Laurence Olivier
Laurence R. Harvey
Laurene Landon
Laurent Grévill
Laurent Lucas
Lauri Fraser
Lauri Pedaja
Laurie Allen
Laurie Bird
Laurie Holden
Laurie Simmons
Laurie Zimmer
Lawrence A. Bonney
Lawrence Chou
Lawrence Dane
Lawrence Gilliard Jr.
Lawrence Mortorff
Lawrence T. Wrentz
Lawrence Wilson
Layefa Malini
Layne Beachley
Lazar Ristovski
Le Khanh
LeVar Burton
Lea Massari
Lea Salonga
Lea Thompson
Leah Ayres
Leandro Firmino
Lee Ambrozy
Lee Arnold
Lee Cormie
Lee Curreri
Lee Evans
Lee Grant
Lee J. Cobb
Lee Marvin
Lee Meriwether
Lee Montgomery
Lee Pace
Lee Remick
Lee Ross
Lee Strasberg
Lee Tergesen
Lee Thompson Young
Lee Van Cleef
Leehom Wang
Leelee Sobieski
Leeon Jones
Leeza Gibbons
Leib Lensky
Leif Tilden
Leigh Hunt
Leigh Lawson
Leigh McCloskey
Leigh Taylor-Young
Leigh Whannell
Leila Gastil
Leila Hatami
Leila Hyams
Leitha Prather
Lela Rochon
Leland Orser
Leland Palmer
Lemmy
Len Maxwell
Lena Cardwell
Lena Dunham
Lena Endre
Lena Headey
Lena Horne
Lena Nyman
Lena Olin
Leni Riefenstahl
Leni Tanzer
Lennart Jähkel
Lennie James
Lennie Loftin
Lenny Venito
Lenny von Dohlen
Lenore Banks
Leo Burmester
Leo Dolan
Leo Fitzpatrick
Leo Fuchs
Leo G. Carroll
Leo Genn
Leo Gullotta
Leo Lee
Leo McKern
Leo Rossi
Leo Willis
Leon
Leon A. Kersten
Leon Greene
Leon Janney
Leon Lai
Leon Niemczyk
Leonard Frey
Leonard L. Thomas
Leonard Nimoy
Leonard Roberts
Leonard Whiting
Leonardo Alonso
Leonardo Cimino
Leonardo DiCaprio
Leonardo Nam
Leonardo Sbaraglia
Leonid Alexeenko
Leonid Citer
Leonid Kuravlyov
Leonid Mozgovoy
Leonie Benesch
Leonor Varela
Leonor Watling
Leopold Stokowski
Leopoldo Trieste
Leora Dana
Les Tremayne
Lesley Ann Warren
Lesley Manville
Lesley Sharp
Lesley-Anne Down
Leslie Ash
Leslie Banks
Leslie Bibb
Leslie Caron
Leslie Cheung
Leslie Easterbrook
Leslie Hope
Leslie Howard
Leslie Mann
Leslie Nielsen
Leslie Zemeckis
Leticia Brédice
Letty Aronson
Leven Rambin
Levi Stubbs
Levon Helm
Levy Easterly
Lew Ayres
Lewis Black
Lewis McGibbon
Lewis Stone
Lexa Doig
Lexi Atkins
Lezlie Deane
Leïla Bekhti
Lhakpa Dorji
Lhakpa Tsamchoe
Lhakpa Tsering
Li Gong
Li Sun
Liam Aiken
Liam Campora
Liam Clancy
Liam Cunningham
Liam Hemsworth
Liam McMahon
Liam Neeson
Liam O'Conghaile
Liam Redmond
Liana Liberato
Lianella Carell
Liberto Rabal
Libuse Safránková
Licia Maglietta
Lidia Alfonsi
Lieh Lo
Liesel Matthews
Liev Schreiber
Lil Dagover
Lila Kedrova
Lili Bordán
Lili Horváth
Lili Taylor
Lilia Skala
Liliya Shinkaryova
Lilla Brignone
Lillete Dubey
Lilli Palmer
Lillian Adams
Lillian Gish
Lillian Miles
Lillo Brancato
Lily Atkinson
Lily Collins
Lily Franky
Lily James
Lily Li
Lily Rabe
Lily Tomlin
Lin Shaye
Lina Boudreau
Lina Gennari
Lina Leandersson
Lincoln Maazel
Linda Bassett
Linda Blair
Linda Cardellini
Linda Cropper
Linda Darnell
Linda Faye Farkas
Linda Fiorentino
Linda Hamilton
Linda Harrison
Linda Hayden
Linda Hunt
Linda Kozlowski
Linda Larkin
Linda Manz
Linda Miller
Linda Pugach
Linda Warren
Linda Zilliacus
Linden Ashby
Lindsay Beamish
Lindsay Crouse
Lindsay Duncan
Lindsay Lohan
Lindsay Wagner
Lindy Booth
Ling-Ling Hsieh
Linh Dan Pham
Link Wray
Lino Capolicchio
Lino Ventura
Linus Roache
Linus Torvalds
Lionel Abelanski
Lionel Atwill
Lionel Barrymore
Lionel Jeffries
Lionel Stander
Lior Ashkenazi
Lisa Adam
Lisa Andoh
Lisa Ann Walter
Lisa Banes
Lisa Barbuscia
Lisa Bonet
Lisa Boyle
Lisa Eichhorn
Lisa Eilbacher
Lisa Griffiths
Lisa Hannigan
Lisa Houle
Lisa Howard
Lisa Kathleen Collins
Lisa Kreuzer
Lisa Kudrow
Lisa Lindgren
Lisa Long
Lisa Loven Kongsli
Lisa Lu
Lisa Mann
Lisa McKinlay
Lisa Pelikan
Lisa Renee Pitts
Lisa Spoonauer
Lisa Thoreson
Lisa Vischer
Lisa Waltz
Lisa Werlinder
Lisa Wilcox
Lisa Zane
LisaGay Hamilton
Lisanne Falk
Litefoot
Liubomiras Laucevicius
Liuchun Yang
Liv LeMoyne
Liv Tyler
Liv Ullmann
Livio Badurina
Liz Söllner
Liza Minnelli
Lizabeth Scott
Lizzy Caplan
Lloyd Adams
Lloyd Avery II
Lloyd Berry
Lloyd Bridges
Lloyd Hollar
Lloyd Hughes
Lluís Homar
Lochlyn Munro
Logan Browning
Logan Lerman
Logan Marshall-Green
Lois Chiles
Lola Albright
Lola Dueñas
Lola Forner
Lola Gaos
Loles León
Lolita Davidovich
Loló Navarro
Lombardo Boyar
Lon Chaney
Lon Chaney Jr.
Lonette McKee
Loral Langemeier
Lord James Blears
Lorelei Linklater
Lorella Cravotta
Loren Dean
Loren Taylor
Lorene Scafaria
Loretta Devine
Loretta King
Loretta Young
Lori Bowen
Lori Cardille
Lori Martin
Lori Petty
Lori Richardson
Lori Singer
Lori Williams
Lorna Luft
Lorna Pruce
Lorna Raver
Lorne Greene
Lorraine Bracco
Lorraine Gary
Lorraine Pilkington
Lorraine Stanley
Lory Cahn
Loryn Locklin
Lothaire Bluteau
Lotte Lenya
Lou Adler
Lou Antonio
Lou Costello
Lou Diamond Phillips
Lou Dobbs
Lou Engle
Lou Frizzell
Lou Hancock
Lou Jacobi
Lou Reed
Lou Romano
Lou Taylor Pucci
Louie Psihoyos
Louis Armstrong
Louis Black
Louis C.K.
Louis Calhern
Louis Eppolito
Louis Garrel
Louis Gossett Jr.
Louis Hayward
Louis Jourdan
Louis Jouvet
Louis Mahoney
Louis Negin
Louis Theroux
Louis Tripp
Louis Wolheim
Louise Allbritton
Louise Brooks
Louise Canady
Louise Fletcher
Louise Griffiths
Louise Lasser
Louise Latham
Louise Lemoine Torrès
Louise Lombard
Louw Verwey
Lowell Landes
Luana Anders
Luana Patten
Luanna Belmon
Lubna Azabal
Luc Roeg
Luc Thuillier
Luca Barbareschi
Lucas Black
Lucas Grabeel
Lucas Gregorowicz
Lucas Gregory
Lucas McHugh Carroll
Lucas Papaelias
Lucian Msamati
Luciana Paluzzi
Luciano Federico
Lucie Arnaz
Lucie Mannheim
Lucien Frégis
Lucile Watson
Lucille Ball
Lucille Billingsley
Lucille Bliss
Lucille Bremer
Lucinda Jenney
Lucy
Lucy Davis
Lucy DeVito
Lucy Deakins
Lucy Fleming
Lucy Grantham
Lucy Griffiths
Lucy Gutteridge
Lucy Liu
Lucy Punch
Lucy Russell
Lucy Walters
Lucy Webb
Ludacris
Ludivine Sagnier
Luenell
Luigi Lo Cascio
Luing Andrews
Luis Camacho
Luis Fernando Peña
Luis Guzmán
Luis Luque
Luise Rainer
Luiz Carlos Vasconcelos
Lukas Haas
Luke Aikman
Luke Edwards
Luke Evans
Luke Goss
Luke Kirby
Luke Mably
Luke Pasqualino
Luke Treadaway
Luke Wilson
Lumi Cavazos
Lung Ti
Lupe Ontiveros
Luther Adler
Lutuf Nouasser
Lya Lys
Lydia Cheng
Lydia Wilson
Lyle Alzado
Lyle Kanouse
Lyle Lovett
Lyle Talbot
Lyman Ward
Lyn Bolton
Lynda Steadman
Lyne Champagne
Lynn Adrianna Freedman
Lynn Carlin
Lynn Cohen
Lynn Collins
Lynn Ferguson
Lynn Fontanne
Lynn Hung
Lynn Lowry
Lynn Mabry
Lynn Pendleton
Lynn Redgrave
Lynn Whitfield
Lynn-Holly Johnson
Lynsey Taylor Mackay
Lysette Anthony
Lyubov Agapova
Léa Seydoux
Léopoldine Serre
Lúcia Romano
M. Baaske
M. Emmet Walsh
M.C. Gainey
Ma Wu
Maarten Stevenson
Maaya Sakamoto
Mabel King
Mabel Rivera
Mac Davis
Mac McDonald
Macaulay Culkin
Macdonald Carey
Macha Grenon
Macha Méril
Machiko Kyô
Machiko Ono
Mack Swain
Macka Foley
Mackenzie Astin
Mackenzie Brooke Smith
Mackenzie Firgens
Mackenzie Foy
Mackenzie Mowat
Macon Blair
Maddi Black
Madeleine Blaustein
Madeleine Carroll
Madeleine Greaves
Madeleine Stowe
Madeline Carroll
Madeline Kahn
Madge Bellamy
Madge Sinclair
Madhavan
Madhur Mittal
Madison Cook
Madison Davenport
Madison Pettis
Madolyn Smith Osborne
Madonna
Mads Brügger
Mads Mikkelsen
Mady Christians
Mady Correll
Mae Clarke
Mae Marsh
Mae Questel
Mae West
Mae Whitman
Maeve McGrath
Magali Noël
Magda Szubanski
Maggie Baird
Maggie Cheung
Maggie Grace
Maggie Gyllenhaal
Maggie McOmie
Maggie Moore
Maggie Q
Maggie Smith
Magnus Börjeson
Mahito Tsujimura
Mai Hosho
Mai Zetterling
Maia Brewton
Maia Morgenstern
Maile Flanagan
Maimouna N'Diaye
Majken Algren Nielsen
Maka Kotto
Makiko Esumi
Makio Inoue
Mako
Makoto Nonomura
Maksim Munzuk
Mal Arnold
Malachi Pearson
Malcolm David Kelley
Malcolm Dome
Malcolm Keen
Malcolm McDowell
Malgorzata Foremniak
Malice McMunn
Malik Yoba
Malin Akerman
Malin Crépin
Maly Delschaft
Mamaengaroa Kerr-Bell
Mami Koyama
Man-Tat Ng
Manami Konishi
Mandy Gonzalez
Mandy Matthews
Mandy Moore
Mandy Patinkin
Manfred Schulz
Manik
Manish Acharya
Manish Dayal
Manner Washington
Manolo Cardona
Manolo Fábregas
Manuel Tallafé
Manuela Gourary
Manuela Velasco
Mar Sodupe
Mara Wilson
Marc 7
Marc Anthony
Marc Bischoff
Marc Duret
Marc Lavoine
Marc McClure
Marc Michel
Marc Robinson
Marc Shaiman
Marc Singer
Marc Warren
Marc Wootton
Marc de Jonge
Marc-André Grondin
Marcel Camus
Marcel Hillaire
Marcel Iures
Marcel Journet
Marceline Day
Marcello Mastroianni
Marcello Morante
Marcello Pagliero
Marcia DeBonis
Marcia Gay Harden
Marcia Jean Kurtz
Marcia McBroom
Marcia Strassman
Marco Antonio Aguirre
Marco Deseriis
Marco Hofschneider
Marco Leonardi
Marco Rodríguez
Marcus Boij
Marcus Carl Franklin
Marcus Gilbert
Marcy Goldman
Mare Winningham
Maren Pedersen
Marg Helgenberger
Marga López
Margaret Avery
Margaret Cho
Margaret Colin
Margaret Hayes
Margaret Langrick
Margaret Lindsay
Margaret Livingston
Margaret Lockwood
Margaret O'Brien
Margaret Rutherford
Margaret Sheridan
Margaret Sullavan
Margaret Tyzack
Margaret Welsh
Margaret Whiting
Margaret Whitton
Margaret Wycherly
Margaretha Krook
Margarita Isabel
Margarita Levieva
Margarita Lozano
Margarita Terekhova
Margherita Caruso
Margit Carlqvist
Margit Carstensen
Margo Martindale
Margo Prey
Margo Stilley
Margot Kidder
Margot Leicester
Margot Robbie
Margot Steinberg
Marguerite De La Motte
Marguerite Hurst
Marguerite Moreau
Mari
Mari Earle
Mari Natsuki
Mari-Ange Ramirez
Maria Altmann
Maria Aparecida
Maria Bello
Maria Canals-Barrera
Maria Conchita Alonso
Maria Doyle Kennedy
Maria Falconetti
Maria Grazia Cucinotta
Maria Heiskanen
Maria Järvenhelmi
Maria Marx
Maria Mathiesen
Maria Mayenzet
Maria Michi
Maria Monti
Maria Pia Casilio
Maria Pitillo
Maria Porter
Maria Roman
Maria Schneider
Maria Schrader
Maria Simon
Maria Thayer
Maria Yi
Maria de Medeiros
Mariah Carey
Marian Saastad Ottesen
Marianna Hill
Marianne Faithfull
Marianne Hagan
Marianne Jean-Baptiste
Marianne Koch
Marianne McAndrew
Marianne Sägebrecht
Maribel Verdú
Maricel Álvarez
Marie Ault
Marie Dressler
Marie Dubois
Marie Laforêt
Marie Lohr
Marie Matiko
Marie Richardson
Marie Rivière
Marie Windsor
Marie Zielcke
Marie-Anne Chazel
Marie-Christine Adam
Marie-Christine Barrault
Marie-Christine Descouard
Marie-France Pisier
Marie-Josée Croze
Marie-Laure Dougnac
Mariel Hemingway
Marijke Pinoy
Marika Green
Mariko Okada
Marilu Henner
Marilyn Bautista
Marilyn Beck
Marilyn Burns
Marilyn Chambers
Marilyn Eastman
Marilyn Ghigliotti
Marilyn Joi
Marilyn Lightstone
Marilyn Manson
Marilyn Monroe
Marilyn Sokol
Marin Ireland
Marina Golbahari
Marina Hands
Marina Vlady
Marina Zudina
Mario Adorf
Mario Brega
Mario Grillo
Mario Iván Martínez
Mario Machado
Mario Pisu
Mario Van Peebles
Mario Zuniga Benavides
Marion Busia
Marion Cotillard
Marion Darlington
Marion Mack
Marion Marshall
Marisa Berenson
Marisa Coughlan
Marisa Paredes
Marisa Pavan
Marisa Tomei
Marisol
Marisol Nichols
Marius Goring
Marius Weyers
Mariya Kuznetsova
Mariya Poroshina
Mariya Zhukova
Marjorie Main
Marjorie Reynolds
Marjorie Wood
Mark Achbar
Mark Acheson
Mark Addy
Mark Aldrich
Mark Alpiger
Mark Barrett
Mark Benton
Mark Bittner
Mark Blum
Mark Bontrager
Mark Boone Junior
Mark Borchardt
Mark Bringelson
Mark Burnham
Mark Burns
Mark Collie
Mark Dacascos
Mark Damon
Mark Deakins
Mark Donovan
Mark Duplass
Mark Flannagan
Mark Fredrichs
Mark Goodin
Mark Gregory
Mark Hadlow
Mark Hamill
Mark Harmon
Mark Heap
Mark Herrier
Mark Hogancamp
Mark Holton
Mark Joy
Mark Lee
Mark Letheren
Mark Linn-Baker
Mark Margolis
Mark McKinney
Mark Merritt
Mark Metcalf
Mark Moseley
Mark Moses
Mark Patton
Mark Phelan
Mark Polish
Mark Rolston
Mark Ruffalo
Mark Rydell
Mark Ryder
Mark Rylance
Mark Sferrazza
Mark Simmons
Mark Stevens
Mark Strong
Mark W. Bennett
Mark Wahlberg
Mark Walton
Mark Watson
Mark Webber
Mark Williams
Mark Wingett
Mark Woodbury
Markku Peltola
Markéta Irglová
Marla Gibbs
Marla Landi
Marla Sokoloff
Marlee Matlin
Marlene Dietrich
Marlene Willoughby
Marley Shelton
Marlies van Alcmaer
Marlon Brando
Marlon Wayans
Marlène Jobert
Marny Eng
Marpessa Dawn
Marsha A. Hunt
Marsha Mason
Marsha Thomason
Marshall Bell
Marshall Brickman
Marshall Manesh
Marshall Napier
Marshall Thompson
Marta Etura
Marten Lamont
Martha Espinoza
Martha Hyer
Martha Plimpton
Martha Scott
Martha Vickers
Martha Wentworth
Martie Maguire
Martin Aleksa
Martin Balsam
Martin Barre
Martin Basch
Martin Benson
Martin Bormann
Martin Brambach
Martin Carney
Martin Clunes
Martin Compston
Martin Donovan
Martin Freeman
Martin Gabel
Martin Garbus
Martin Hancock
Martin Henderson
Martin Hollý
Martin Huba
Martin Kemp
Martin Kove
Martin LaSalle
Martin Landau
Martin Lawrence
Martin Milner
Martin Potter
Martin Raymond
Martin Rosenblatt
Martin Scorsese
Martin Shaw
Martin Sheen
Martin Short
Martin Stephens
Martin Stringer
Martin Walsh
Martin West
Martina Gedeck
Martina Gusman
Martine Audrain
Martine Carol
Martita Hunt
Marton Csokas
Marty Belafsky
Marty Davey
Marty Feldman
Maru Valdivielso
Marvin Chatinover
Marvin Elkins
Mary Alice
Mary Anderson
Mary Astor
Mary Beth Hurt
Mary Boland
Mary Burton
Mary Callaghan Lynch
Mary Costa
Mary Crosby
Mary Demas
Mary Elizabeth Mastrantonio
Mary Elizabeth Winstead
Mary Gibbs
Mary Gregory
Mary Gross
Mary Haise
Mary Hawking
Mary Healy
Mary Hicks
Mary Jo Smith
Mary Kate Schellhardt
Mary Kay Bergman
Mary Kay Place
Mary Louise Weller
Mary Lynn Rajskub
Mary Martin
Mary McCormack
Mary McDonnell
Mary Moulds
Mary Murphy
Mary Philbin
Mary Philips
Mary Riggans
Mary Shaw
Mary Steenburgen
Mary Stein
Mary Stuart Masterson
Mary Tillman
Mary Tyler Moore
Mary Ure
Mary Vivian Pearce
Mary Walsh
Mary Wickes
Mary Woronov
Mary-Kate Olsen
Mary-Louise Parker
Maryam Karimi
Maryam d'Abo
Maryann Plunkett
Marylouise Burke
María Barranco
María Ester Escobar
María Luisa García
María Marull
María Mercedes Villagra
María Teresa Rivas
Marília Pêra
Masaaki Daimon
Masaaki Ôkura
Masaharu Fukuyama
Masaharu Satô
Masahiko Nishimura
Masahiro Motoki
Masahiro Takashima
Masaki Okada
Masako Nozawa
Masam Holden
Masami Nagasawa
Masane Tsukayama
Masanobu Katsumura
Masaru Miyazaki
Masasa Moyo
Masashi Endô
Masato Hagiwara
Masatoshi Nagase
Masaya Katô
Masaya Onosaka
Masayuki Mori
Massi Mrowat
Massimo Girotti
Massimo Troisi
Massimo Vignelli
Masuhiro Yamamoto
Matahi
Mathew McElhinney
Mathias Rust
Mathieu Amalric
Mathieu Kassovitz
Mathilda May
Mathilde Seigner
Matiaz Bureau Caton
Matilde Piana
Matt Bomer
Matt Bush
Matt Bushell
Matt Craven
Matt Damon
Matt Dillon
Matt Foyer
Matt Frewer
Matt Hollywood
Matt Keeslar
Matt Lanter
Matt Long
Matt Malloy
Matt McCoy
Matt McFarland
Matt McGrath
Matt McKenna
Matt Mulhern
Matt Nable
Matt O'Leary
Matt Price
Matt Schulze
Matt Smith
Matt Stone
Matt Winston
Matthew Barry
Matthew Braden Stringer
Matthew Broderick
Matthew Davis
Matthew Delamere
Matthew Dudley
Matthew Edison
Matthew Faber
Matthew Ferguson
Matthew Fox
Matthew Goode
Matthew Josten
Matthew Laurance
Matthew Lawrence
Matthew Lillard
Matthew Macfadyen
Matthew Marsden
Matthew Mason
Matthew McConaughey
Matthew McNulty
Matthew Modine
Matthew Perry
Matthew Pidgeon
Matthew Pleszewicz
Matthew Price
Matthew Rush Sullivan
Matthew Taylor
Matthew-Lee Erlbach
Matthias Habich
Matthias Schoenaerts
Matthäus Bleibinger
Matti Pellonpää
Mattia Di Pierro
Maud Adams
Maude Apatow
Mauno Alasuutari
Maura Tierney
Maureen Bailey
Maureen Lipman
Maureen O'Hara
Maureen O'Sullivan
Maureen Stapleton
Maureen Teefy
Maurice Barrier
Maurice Beerblock
Maurice Buckmaster
Maurice Bénichou
Maurice Chevalier
Maurice Evans
Maurice Orozco
Maurice Page
Maurice Ronet
Maurice Schutz
Maurice Woods
Mauricio Venegas
Maury Chaykin
Maury Sterling
Max Adrian
Max Amann
Max Barry
Max Beesley
Max Born
Max Casella
Max Charles
Max Cleland
Max Clement
Max Elliott Slade
Max Ernst
Max Hiller
Max Martini
Max Minghella
Max Perlich
Max Pfeifer
Max Phipps
Max Pomeranc
Max Records
Max Riemelt
Max Ryan
Max Schreck
Max Showalter
Max Thieriot
Max von Sydow
Maxime Foerste
Maxime McKendry
Maximilian Schell
Maxine Audley
Maxine Bahns
Maxon Crumb
Maxwell Caulfield
Maxwell McCabe-Lokos
May Chin
May McAvoy
Maya Rudolph
Maya Sansa
Maya Zapata
Maynard Eziashi
Mayu Suzuki
Mayumi Iizuka
Mayumi Shintani
Mayumi Tanaka
Maïwenn
McKee Anderson
Meagan Good
Meagan Issa
Meaghan Martin
Meat Loaf
Meera Syal
Meg Foster
Meg Ryan
Meg Tilly
Megan Charpentier
Megan Follows
Megan Fox
Megan Mullally
Megan Ward
Megs Jenkins
Megumi Hayashibara
Megumi Odaka
Megumi Ogata
Megumi Okina
Mehdi Dehbi
Mehmet Kurtulus
Mei Sheng Fan
Meiko Kaji
Meisa Kuroki
Mekhi Phifer
Mel Blanc
Mel Brooks
Mel Ferrer
Mel Gibson
Mel Gorham
Mel Welles
Melanie Brown
Melanie C
Melanie Griffith
Melanie Lynskey
Melanie Mayron
